# maelstrom - GimmeMotifs version 0.10.0b4
# method: classic with motif count
# motif table: mm10.most_variable.out/motif.count.txt.gz
# activity values: BH-corrected hypergeometric p-values
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
C2H2_ZF_M0382_1.01	0.089087330792	0.190308803482	0.190308803482	0.089087330792	0.452603850783	2.42315075791	0.452603850783	0.133110571147	0.261992239106	0.0339267852373
C2H2_ZF_M6302_1.01	0.920112087477	0.56555880158	0.190218722515	2.00561346558e-08	0.0536726978079	17.8569272799	0.384403169308	0.0536726978079	0.000287893248359	0.000287893248359
C2H2_ZF_Average_204	0.0123588405867	0.517584508299	0.284574965415	0.132259975725	0.0827957758403	0.0123588405867	0.00524142382577	2.62795429654	0.284574965415	2.01239387234
C2H2_ZF_M5308_1.01	0.00308542645978	1.39597983966	0.169591778755	0.0465437014709	0.00698976907591	0.0268155622132	0.00698976907591	2.68829935829	0.0143088720682	5.59235163481
C2H2_ZF_Average_207	0.0519123777496	0.759045660573	1.02636676129	0.213031783137	0.0184608566165	0.352305608218	0.0519123777496	0.213031783137	0.114357391882	0.759045660573
C2H2_ZF_Average_141	0.0957303389953	0.0957303389953	0.294593892386	0.145979125085	0.211781733753	2.76917798962	0.0591796229107	0.654121869393	0.0957303389953	0.145979125085
C2H2_ZF_Average_123	0.303150753971	0.0390214837502	0.84893443354	0.0141079082421	0.174216066815	0.712882841348	0.0390214837502	1.53029183263	0.0889695699143	0.712882841348
C2H2_ZF_Average_205	0.0934593446824	0.235190843116	3.0933868732	0.038699126995	0.000182439276508	5.33305873779	0.0129971227874	3.0933868732	0.00202960626011	0.00338702743709
C2H2_ZF_M6240_1.01	0.0835537538552	0.763406319965	0.139298461886	0.21592085911	0.21592085911	0.763406319965	0.139298461886	0.439532282418	0.439532282418	0.0457916888263
C2H2_ZF_Average_210	0.752602576298	6.75783429068	3.71957138733	2.7004062046e-12	1.51403312674	0.109198752165	0.055822149406	0.120933767022	2.34678126913	1.6953002708e-07
